"Lect_vs_Lect","Distance"
"Kirghiz vs. Malavedan",1.66322298028081
"Kirghiz vs. Malayalam",2.92496549437398
"Kirghiz vs. Manchu",2.93211227313478
"Kirghiz vs. Mandarin Chinese",3.36985907242777
"Kirghiz vs. Mang",3.84099935343224
"Kirghiz vs. Mangghuer",3.03941718270401
"Kirghiz vs. Manipuri",3.31466182147621
"Kirghiz vs. Mao Naga",4.76677048057772
"Kirghiz vs. Maonan",3.23427851267049
"Kirghiz vs. Maram Naga",3.00489642509578
"Kirghiz vs. Marathi",1.53592626762658
"Kirghiz vs. Marwari (India)",2.45083077782722
"Kirghiz vs. Mewati",2.80943945617564
"Kirghiz vs. Milang",4.73114507722976
"Kirghiz vs. Min Bei Chinese",4.54572618128847
"Kirghiz vs. Min Nan Chinese",4.15795111869955
"Kirghiz vs. Miyako",4.72663712705404
"Kirghiz vs. Mlabri",5.19997676619445
"Kirghiz vs. Modern Greek",4.05196428265653
"Kirghiz vs. Moken",1.60089317171432
"Kirghiz vs. Mon",2.68173101280171
"Kirghiz vs. Mongghul",3.07350766723357
"Kirghiz vs. Moyon",2.72902952729527
"Kirghiz vs. Muduga",1.68958534676176
"Kirghiz vs. Mulam",3.83819733774462
"Kirghiz vs. Mundari",1.54176910146949
"Kirghiz vs. Nanai",3.8184266985572
"Kirghiz vs. Narua",4.16773792439629
"Kirghiz vs. Naukan Yupik",1.39043280594149
"Kirghiz vs. Negidal",1.31343006780419
"Kirghiz vs. Neo-Mandaic",3.53450198338168
"Kirghiz vs. Nepali",2.41281263536193
"Kirghiz vs. Nganasan",1.77292027549275
"Kirghiz vs. Nihali",2.35810517809577
"Kirghiz vs. Nimadi",2.98059570237852
"Kirghiz vs. Nocte Naga",3.30185299084853
"Kirghiz vs. North Azerbaijani",1.1412332586878
"Kirghiz vs. North-Central Dargwa",1.05230313177882
"Kirghiz vs. Northeastern Thai",2.64104534843015
"Kirghiz vs. Northern Jinghpaw",3.26406993839651
"Kirghiz vs. Northern Pashto",3.30107107278153
"Kirghiz vs. Northern Pinghua",4.2143697274447
"Kirghiz vs. Northern Pumi",4.60173784120868
"Kirghiz vs. Northern Thai",2.88089581222691
"Kirghiz vs. Northern Yukaghir",0.885845819297662
"Kirghiz vs. Northwestern Kolami",1.26430151144189
"Kirghiz vs. Nung (Myanmar)",4.10311403399761
"Kirghiz vs. Nuristani Kalasha",2.01262214318807
"Kirghiz vs. Nyahkur",2.9857630033426
"Kirghiz vs. Odia",2.87220198213927
"Kirghiz vs. Oki-No-Erabu",3.25638825201571
"Kirghiz vs. Oroch",3.11368274884991
"Kirghiz vs. Ostfränkisch",5.24093892630165
"Kirghiz vs. Pa-Hng",3.07598596391189
"Kirghiz vs. Pacoh",1.94162413102732
"Kirghiz vs. Paite Chin",4.48148702355028
"Kirghiz vs. Pela",3.12323952951429
"Kirghiz vs. Peripheral Mongolian",1.53790593501633
"Kirghiz vs. Phom Naga",2.85509730831671
"Kirghiz vs. Piemontese",3.25194934250084
"Kirghiz vs. Pite Saami",1.57670037332423
"Kirghiz vs. Pnar",2.99903269175311
"Kirghiz vs. Pontic",2.27769832288283
"Kirghiz vs. Portuguese",3.49800943478209
"Kirghiz vs. Pu-Xian Chinese",3.98604786751203
"Kirghiz vs. Purik-Sham-Nubra",3.19805524931885
"Kirghiz vs. Pwo Eastern Karen",3.78260809373803
"Kirghiz vs. Rabha",3.92136498344323
"Kirghiz vs. Rajbanshi",2.6910135249681
"Kirghiz vs. Ravula",0.968091039216903
"Kirghiz vs. Russia Buriat",1.71009042078245
"Kirghiz vs. Russian",5.01456645677329
"Kirghiz vs. Rutul",1.01652442322719
"Kirghiz vs. Sadri",0.658592804596445
"Kirghiz vs. Sadu",3.238406220745
"Kirghiz vs. Sakha",1.16658233932854
"Kirghiz vs. Sangkong",2.91073564510255
"Kirghiz vs. Sani",4.11390630192339
"Kirghiz vs. Santali",2.35616231520478
"Kirghiz vs. Saurashtra",1.77356414297492
"Kirghiz vs. Sedang",3.63628444823667
"Kirghiz vs. Selkup",1.21718043318578
"Kirghiz vs. Semelai",1.28292514143198
"Kirghiz vs. Shixing",4.38714725136056
"Kirghiz vs. Sholaga",1.66475375276007
"Kirghiz vs. Sichuan Yi",4.66425967139757
"Kirghiz vs. Sikkimese",3.26051709798921
"Kirghiz vs. Sindhi",1.86167751089511
"Kirghiz vs. Sinhala",4.04530352935989
"Kirghiz vs. Situ",3.58256981378677
"Kirghiz vs. Solu-Khumbu Sherpa",2.51926926617148
"Kirghiz vs. Sora",1.96769135230498
"Kirghiz vs. South Azerbaijani",1.21498917751877
"Kirghiz vs. South Wa",3.18366913065739
"Kirghiz vs. Southeast Pashayi",2.81443847437509
"Kirghiz vs. Southern Altai",0.924256856739937
"Kirghiz vs. Southern Amami-Oshima",3.38747526764426
"Kirghiz vs. Southern Jinghpaw",2.77412530143294
"Kirghiz vs. Southern Pashto",4.0325093765898
"Kirghiz vs. Southern Pumi",4.18709596616196
"Kirghiz vs. Southern Qiang",4.5555569171241
"Kirghiz vs. Southern Rengma Naga",3.48750496953531
"Kirghiz vs. Southern Yukaghir",0.936759216845999
"Kirghiz vs. Southwestern Dargwa",1.1358800613791
"Kirghiz vs. Sri Lanka Malay",2.5052646792683
"Kirghiz vs. Standard Malay",1.2497119972998
"Kirghiz vs. Stau-Dgebshes",4.43645224703531
"Kirghiz vs. Sui",4.38581957287629
"Kirghiz vs. Sunwar",2.88695188915327
"Kirghiz vs. Tai Do-Mene-Yo",2.76544270796782
"Kirghiz vs. Tamil",1.33093153952987
"Kirghiz vs. Tangam",2.29030113105384
"Kirghiz vs. Tatar",0.413974050263898
"Kirghiz vs. Thado Chin",3.64163616481081
"Kirghiz vs. Thai",2.86147644569079
"Kirghiz vs. Thakali",2.94211381933252
"Kirghiz vs. Thangmi",3.08704003084505
"Kirghiz vs. Thulung",3.48476533401752
"Kirghiz vs. Tibetan",2.70952982850536
"Kirghiz vs. Toda",2.43525774541494
"Kirghiz vs. Tsat",4.13292780084764
"Kirghiz vs. Tsez",1.25807579147869
"Kirghiz vs. Tshangla",2.39001945466249
"Kirghiz vs. Tulu",3.01101620246065
"Kirghiz vs. Tundra Nenets",1.26522837374378
"Kirghiz vs. Tuvinian",0.747019213606126
"Kirghiz vs. Udihe",1.57397594747134
"Kirghiz vs. Uighur",0.585737943893062
"Kirghiz vs. Vaagri Booli",2.07581670930769
"Kirghiz vs. Vach-Vasjugan",1.21216402552988
"Kirghiz vs. Varhadi-Nagpuri",2.78924343330035
"Kirghiz vs. Vietnamese",3.27381410635192
"Kirghiz vs. Waddar",2.25402071850534
"Kirghiz vs. Wambule",3.08639341413236
"Kirghiz vs. Wayu",1.70802780263694
"Kirghiz vs. Welsh",3.44202094463518
"Kirghiz vs. West Yugur",1.75759735574152
"Kirghiz vs. Western Armenian",2.41321405890281
"Kirghiz vs. Western Magar",2.83549054656976
"Kirghiz vs. Western Muya",4.00040866594944
"Kirghiz vs. Western Ong-Be",4.10961795325444
"Kirghiz vs. Western Parbate Kham",3.44036837911684
"Kirghiz vs. Western Puroik",5.33589704514931
"Kirghiz vs. Western Tamang",3.43886474960824
"Kirghiz vs. Western Xiangxi Miao",4.0357147007351
"Kirghiz vs. Westphalic",3.46627614734224
"Kirghiz vs. Wu Chinese",3.75121120202983
"Kirghiz vs. Wuding-Luquan Yi",5.52879349603662
"Kirghiz vs. Wutunhua",2.94353270740039
"Kirghiz vs. Yakkha",3.36733680924082
"Kirghiz vs. Yerong-Southern Buyang",3.59087854490653
"Kirghiz vs. Yongbei Zhuang",3.27297480578039
"Kirghiz vs. Youle Jinuo",4.01160451713962
"Kirghiz vs. Yue Chinese",2.58194682867041
"Kirghiz vs. Zaiwa",3.18706443412078
"Kirghiz vs. Zauzou",4.424422996368
"Kirghiz vs. Zbu",4.28338400135319
"Kirghiz vs. Zeme Naga",3.28567933411576
"Kirmanjki vs. Kirmanjki",0
"Kirmanjki vs. Kman",3.3258972776879
"Kirmanjki vs. Kodava",2.4462965640082
"Kirmanjki vs. Koi",2.177238586577
"Kirmanjki vs. Koireng",2.74613566926365
"Kirmanjki vs. Komi-Zyrian",1.4153344025349
"Kirmanjki vs. Konda-Dora",1.33435805077251
"Kirmanjki vs. Konkan Marathi",2.83409091906401
"Kirmanjki vs. Korean",1.78886519427694
"Kirmanjki vs. Korku",1.78382117730748
"Kirmanjki vs. Korra Koraga",2.21738792840513
"Kirmanjki vs. Koryak",1.94615477905792
"Kirmanjki vs. Kotia-Adivasi Oriya-Desiya",1.59988462223068
"Kirmanjki vs. Kucong",3.52050750619902
"Kirmanjki vs. Kui (India)",2.40770403295945
"Kirmanjki vs. Kumaoni",2.50912108891563
"Kirmanjki vs. Kumarbhag Paharia",1.82955626962464
"Kirmanjki vs. Kumyk",1.33556098379423
"Kirmanjki vs. Kurtokha",2.87387316682801
"Kirmanjki vs. Kuy",2.08030296015886
"Kirmanjki vs. Kyerung",3.04935703184882
"Kirmanjki vs. Lachi",3.59302667482619
"Kirmanjki vs. Ladino",1.90645578598112
"Kirmanjki vs. Lahu",4.42682650918796
"Kirmanjki vs. Lak",1.61697814480134
"Kirmanjki vs. Lakkia",3.34675679564133
"Kirmanjki vs. Lambadi",2.35825193221166
"Kirmanjki vs. Lamjung-Melamchi Yolmo",3.11361939828708
"Kirmanjki vs. Lao",2.64557983705839
"Kirmanjki vs. Lashi",2.90833416742515
"Kirmanjki vs. Laven",3.61972818141198
"Kirmanjki vs. Laz",3.93255408420076
"Kirmanjki vs. Leh Ladakhi",2.71697719463379
"Kirmanjki vs. Lepcha",4.0996559586884
"Kirmanjki vs. Lhomi",2.87711649846039
"Kirmanjki vs. Liangmai Naga",2.76654998747013
"Kirmanjki vs. Limbu",3.20042971318393
"Kirmanjki vs. Lisu",3.63074198029486
"Kirmanjki vs. Longchuan Achang",3.18905467357412
"Kirmanjki vs. Macedonian",3.59048181617556
"Kirmanjki vs. Maithili",2.42118271466757
"Kirmanjki vs. Malacca-Batavia Portuguese Creole",1.85399709934251
"Kirmanjki vs. Malavedan",2.20203944475795
"Kirmanjki vs. Malayalam",2.93735051188848
"Kirmanjki vs. Manchu",1.95973211870992
"Kirmanjki vs. Mandarin Chinese",3.03959227806632
"Kirmanjki vs. Mang",2.97492453522503
"Kirmanjki vs. Mangghuer",3.35891513158758
"Kirmanjki vs. Manipuri",3.64612470449413
"Kirmanjki vs. Mao Naga",4.69575491152039
"Kirmanjki vs. Maonan",3.48789252319836
"Kirmanjki vs. Maram Naga",3.37654380169529
"Kirmanjki vs. Marathi",1.64283118130916
"Kirmanjki vs. Marwari (India)",2.80350654401535
"Kirmanjki vs. Mewati",3.01168061987465
"Kirmanjki vs. Milang",3.31929735536828
"Kirmanjki vs. Min Bei Chinese",3.27269027359718
"Kirmanjki vs. Min Nan Chinese",2.98181508999655
"Kirmanjki vs. Miyako",3.78513969372389
"Kirmanjki vs. Mlabri",3.96567716541885
"Kirmanjki vs. Modern Greek",3.34359307092199
"Kirmanjki vs. Moken",1.64916113831361
"Kirmanjki vs. Mon",2.29963239697627
"Kirmanjki vs. Mongghul",2.56266369557283
"Kirmanjki vs. Moyon",3.06795039247237
"Kirmanjki vs. Muduga",2.19228493025387
"Kirmanjki vs. Mulam",3.46626209610708
"Kirmanjki vs. Mundari",1.53776392786772
"Kirmanjki vs. Nanai",2.3454718276969
"Kirmanjki vs. Narua",4.25240758535008
"Kirmanjki vs. Naukan Yupik",1.98418528532457
"Kirmanjki vs. Negidal",1.48737190153109
"Kirmanjki vs. Neo-Mandaic",3.16377098573248
"Kirmanjki vs. Nepali",2.70240671824692
"Kirmanjki vs. Nganasan",1.68576498810864
"Kirmanjki vs. Nihali",2.67353840876316
"Kirmanjki vs. Nimadi",2.35133665760049
"Kirmanjki vs. Nocte Naga",3.61012451765802
"Kirmanjki vs. North Azerbaijani",1.41363234027619
"Kirmanjki vs. North-Central Dargwa",1.49820094547649
"Kirmanjki vs. Northeastern Thai",2.66631614181447
"Kirmanjki vs. Northern Jinghpaw",2.9651020582469
"Kirmanjki vs. Northern Pashto",2.89542818322187
"Kirmanjki vs. Northern Pinghua",2.94199442465468
"Kirmanjki vs. Northern Pumi",4.8213387351844
"Kirmanjki vs. Northern Thai",2.91680960498246
"Kirmanjki vs. Northern Yukaghir",1.63624002922121
"Kirmanjki vs. Northwestern Kolami",1.59631037467486
"Kirmanjki vs. Nung (Myanmar)",3.30279309432162
"Kirmanjki vs. Nuristani Kalasha",2.32071193053854
"Kirmanjki vs. Nyahkur",3.03451466016686
"Kirmanjki vs. Odia",2.18295635227037
"Kirmanjki vs. Oki-No-Erabu",3.14599722326165
"Kirmanjki vs. Oroch",1.82562656290387
"Kirmanjki vs. Ostfränkisch",5.18262833787938
"Kirmanjki vs. Pa-Hng",3.37012750232541
"Kirmanjki vs. Pacoh",1.92200253869099
"Kirmanjki vs. Paite Chin",2.91381722448091
"Kirmanjki vs. Pela",2.89762938510305
"Kirmanjki vs. Peripheral Mongolian",1.08942053373704
"Kirmanjki vs. Phom Naga",2.69487367230761
"Kirmanjki vs. Piemontese",3.45310182037478
"Kirmanjki vs. Pite Saami",1.70417578179536
"Kirmanjki vs. Pnar",3.08246038727433
"Kirmanjki vs. Pontic",2.53964923240762
"Kirmanjki vs. Portuguese",2.79984317709505
"Kirmanjki vs. Pu-Xian Chinese",3.40463368684393
"Kirmanjki vs. Purik-Sham-Nubra",3.43269728558015
"Kirmanjki vs. Pwo Eastern Karen",3.93832493747288
"Kirmanjki vs. Rabha",3.26494319853434
"Kirmanjki vs. Rajbanshi",1.54819675989213
"Kirmanjki vs. Ravula",1.52838537230981
"Kirmanjki vs. Russia Buriat",1.45071271280157
"Kirmanjki vs. Russian",4.51944127857788
"Kirmanjki vs. Rutul",1.49273373859859
"Kirmanjki vs. Sadri",1.39435887585813
"Kirmanjki vs. Sadu",3.00068655914006
"Kirmanjki vs. Sakha",0.853038572074583
"Kirmanjki vs. Sangkong",2.98479759558656
"Kirmanjki vs. Sani",4.37635889602246
"Kirmanjki vs. Santali",1.27516934959045
"Kirmanjki vs. Saurashtra",2.13199932597517
"Kirmanjki vs. Sedang",3.02978061482987
"Kirmanjki vs. Selkup",1.84119247221225
"Kirmanjki vs. Semelai",1.87442013736608
"Kirmanjki vs. Shixing",3.71825003555213
"Kirmanjki vs. Sholaga",2.2445839558431
"Kirmanjki vs. Sichuan Yi",5.00555642411528
"Kirmanjki vs. Sikkimese",3.04091655332609
"Kirmanjki vs. Sindhi",2.16321764626263
"Kirmanjki vs. Sinhala",1.89536792847557
"Kirmanjki vs. Situ",3.8326353147884
"Kirmanjki vs. Solu-Khumbu Sherpa",2.87554549688731
"Kirmanjki vs. Sora",1.51805089455008
"Kirmanjki vs. South Azerbaijani",1.80624357753071
"Kirmanjki vs. South Wa",2.31817390004129
"Kirmanjki vs. Southeast Pashayi",2.54705667163714
"Kirmanjki vs. Southern Altai",1.5126902409328
"Kirmanjki vs. Southern Amami-Oshima",2.27698921793411
"Kirmanjki vs. Southern Jinghpaw",2.75589227802993
"Kirmanjki vs. Southern Pashto",3.65396311779269
"Kirmanjki vs. Southern Pumi",3.33220816918474
"Kirmanjki vs. Southern Qiang",3.23196859353274
"Kirmanjki vs. Southern Rengma Naga",3.05850993675483
"Kirmanjki vs. Southern Yukaghir",1.60732805442538
"Kirmanjki vs. Southwestern Dargwa",1.62795362727385
"Kirmanjki vs. Sri Lanka Malay",2.85833880127798
"Kirmanjki vs. Standard Malay",1.90594431793242
"Kirmanjki vs. Stau-Dgebshes",3.97664057687715
"Kirmanjki vs. Sui",3.59852866083906
"Kirmanjki vs. Sunwar",1.77818254911646
"Kirmanjki vs. Tai Do-Mene-Yo",2.76632759402354
"Kirmanjki vs. Tamil",1.49716114275484
"Kirmanjki vs. Tangam",2.72217094988211
"Kirmanjki vs. Tatar",1.31879598198702
"Kirmanjki vs. Thado Chin",2.75510481650814
"Kirmanjki vs. Thai",2.88217239011951
"Kirmanjki vs. Thakali",3.31059178068276
"Kirmanjki vs. Thangmi",2.35446805277079
"Kirmanjki vs. Thulung",3.07797369401332
"Kirmanjki vs. Tibetan",3.13751961086801
"Kirmanjki vs. Toda",2.55198234009179
"Kirmanjki vs. Tsat",3.11837458102728
"Kirmanjki vs. Tsez",1.86909626678111
"Kirmanjki vs. Tshangla",1.83973147915101
"Kirmanjki vs. Tulu",3.23853246766589
"Kirmanjki vs. Tundra Nenets",1.8967801938408
"Kirmanjki vs. Tuvinian",1.43230925668135
"Kirmanjki vs. Udihe",2.12320723462003
"Kirmanjki vs. Uighur",1.2873291696933
"Kirmanjki vs. Vaagri Booli",2.402952516654
"Kirmanjki vs. Vach-Vasjugan",1.91694365974214
"Kirmanjki vs. Varhadi-Nagpuri",3.10961247192944
"Kirmanjki vs. Vietnamese",3.16939112730158
"Kirmanjki vs. Waddar",2.4369977793147
"Kirmanjki vs. Wambule",3.04900589138344
"Kirmanjki vs. Wayu",1.81998970489799
"Kirmanjki vs. Welsh",2.76496183775049
"Kirmanjki vs. West Yugur",0.587695631922934
"Kirmanjki vs. Western Armenian",2.6357073879383
"Kirmanjki vs. Western Magar",3.17287197399661
"Kirmanjki vs. Western Muya",4.42689430659706
"Kirmanjki vs. Western Ong-Be",2.91923971921652
"Kirmanjki vs. Western Parbate Kham",3.4106959546903
"Kirmanjki vs. Western Puroik",4.84245790707447
"Kirmanjki vs. Western Tamang",3.10505145950409
"Kirmanjki vs. Western Xiangxi Miao",4.3171382777969
"Kirmanjki vs. Westphalic",3.03738313727662
"Kirmanjki vs. Wu Chinese",3.06113759397383
"Kirmanjki vs. Wuding-Luquan Yi",4.54587261834792
"Kirmanjki vs. Wutunhua",3.44403490831239
"Kirmanjki vs. Yakkha",3.18386410923286
"Kirmanjki vs. Yerong-Southern Buyang",3.056317931001
"Kirmanjki vs. Yongbei Zhuang",2.90118475846094
"Kirmanjki vs. Youle Jinuo",3.88775620180996
"Kirmanjki vs. Yue Chinese",3.00385490688817
"Kirmanjki vs. Zaiwa",3.35311185628695
"Kirmanjki vs. Zauzou",4.2772903455658
"Kirmanjki vs. Zbu",4.51746579799075
"Kirmanjki vs. Zeme Naga",2.80809262232489
"Kman vs. Kman",0
"Kman vs. Kodava",4.07095126878428
"Kman vs. Koi",2.57545576969673
"Kman vs. Koireng",1.66334557786532
"Kman vs. Komi-Zyrian",4.46452610604068
"Kman vs. Konda-Dora",4.49876539256673
"Kman vs. Konkan Marathi",4.42618409152874
"Kman vs. Korean",3.01745178757049
"Kman vs. Korku",4.21017070658735
"Kman vs. Korra Koraga",4.17641162345292
"Kman vs. Koryak",4.27812267644055
"Kman vs. Kotia-Adivasi Oriya-Desiya",4.21221593489668
"Kman vs. Kucong",1.86151838009577
"Kman vs. Kui (India)",4.24248717089476
"Kman vs. Kumaoni",3.55236736279086
"Kman vs. Kumarbhag Paharia",5.00991435966854
"Kman vs. Kumyk",4.65562352951282
"Kman vs. Kurtokha",1.36750829987235
"Kman vs. Kuy",2.71571606297458
"Kman vs. Kyerung",3.57468201375311
"Kman vs. Lachi",1.78140217631649
"Kman vs. Ladino",2.50270130875131
"Kman vs. Lahu",2.75846613685829
"Kman vs. Lak",4.81224785240653
"Kman vs. Lakkia",1.33973788891368
"Kman vs. Lambadi",4.27466511319595
"Kman vs. Lamjung-Melamchi Yolmo",3.48491073696446
"Kman vs. Lao",2.27465275579705
"Kman vs. Lashi",1.72802502520373
"Kman vs. Laven",3.19354902728134
"Kman vs. Laz",4.75393592354824
"Kman vs. Leh Ladakhi",4.41161661683013
"Kman vs. Lepcha",3.85410574809613
"Kman vs. Lhomi",3.66603884846546
"Kman vs. Liangmai Naga",1.40808709979626
"Kman vs. Limbu",4.18730491201005
"Kman vs. Lisu",1.92174436365736
"Kman vs. Longchuan Achang",1.14843043384209
"Kman vs. Macedonian",4.67188454808682
"Kman vs. Maithili",3.12712933895053
"Kman vs. Malacca-Batavia Portuguese Creole",3.04576711317293
"Kman vs. Malavedan",4.10904038713092
"Kman vs. Malayalam",3.34787642600463
"Kman vs. Manchu",2.83308213863459
"Kman vs. Mandarin Chinese",2.20867145817525
"Kman vs. Mang",1.17943810666021
"Kman vs. Mangghuer",4.36921169950376
"Kman vs. Manipuri",3.6692359547508
"Kman vs. Mao Naga",2.95655924022272
"Kman vs. Maonan",3.74875946016374
"Kman vs. Maram Naga",3.56712723574878
"Kman vs. Marathi",3.01357107435174
"Kman vs. Marwari (India)",3.70001404133354
"Kman vs. Mewati",3.89831684314894
"Kman vs. Milang",1.45281713816207
"Kman vs. Min Bei Chinese",1.81430055298689
"Kman vs. Min Nan Chinese",2.09654626831424
"Kman vs. Miyako",2.43329692634649
"Kman vs. Mlabri",3.0828972591898
"Kman vs. Modern Greek",2.85348768117868
"Kman vs. Moken",3.03646597415347
"Kman vs. Mon",2.64824828768547
"Kman vs. Mongghul",2.62775121913395
"Kman vs. Moyon",3.49805552316153
"Kman vs. Muduga",4.10505499581403
"Kman vs. Mulam",1.89865050034576
"Kman vs. Mundari",3.05912681605316
"Kman vs. Nanai",2.63687489238321
"Kman vs. Narua",3.02179160642117
"Kman vs. Naukan Yupik",4.34862565756216
"Kman vs. Negidal",3.11225425519885
"Kman vs. Neo-Mandaic",4.01736889570198
"Kman vs. Nepali",4.61420981683211
"Kman vs. Nganasan",3.12375765747104
"Kman vs. Nihali",4.35458387023089
"Kman vs. Nimadi",3.34085241893151
"Kman vs. Nocte Naga",3.64285043375977
"Kman vs. North Azerbaijani",4.79893289307099
"Kman vs. North-Central Dargwa",4.74663403880411
"Kman vs. Northeastern Thai",2.23329622693174
"Kman vs. Northern Jinghpaw",1.21353135897769
"Kman vs. Northern Pashto",3.45732604382734
"Kman vs. Northern Pinghua",2.05207913745103
"Kman vs. Northern Pumi",3.40476068439272
"Kman vs. Northern Thai",2.06593151918177
"Kman vs. Northern Yukaghir",4.34203194457236
"Kman vs. Northwestern Kolami",4.86229072791962
"Kman vs. Nung (Myanmar)",1.43294639264919
"Kman vs. Nuristani Kalasha",4.22400754553763
"Kman vs. Nyahkur",2.84938159631416
"Kman vs. Odia",2.79919469304213
"Kman vs. Oki-No-Erabu",2.15314198672039
"Kman vs. Oroch",2.7377307787159
"Kman vs. Ostfränkisch",6.64114766100023
"Kman vs. Pa-Hng",3.74571718437003
"Kman vs. Pacoh",2.72886198495257
"Kman vs. Paite Chin",1.77828332205425
"Kman vs. Pela",1.92240069858239
"Kman vs. Peripheral Mongolian",3.2558719330872
"Kman vs. Phom Naga",1.8665949195894
"Kman vs. Piemontese",4.69120721333961
"Kman vs. Pite Saami",3.23267075299014
"Kman vs. Pnar",3.33733469866251
"Kman vs. Pontic",4.38076660543116
"Kman vs. Portuguese",2.86513834487821
"Kman vs. Pu-Xian Chinese",2.23015471169029
"Kman vs. Purik-Sham-Nubra",4.73637147747753
"Kman vs. Pwo Eastern Karen",2.24836885528846
"Kman vs. Rabha",1.18569923221656
"Kman vs. Rajbanshi",2.79109896520232
"Kman vs. Ravula",4.28166455182693
"Kman vs. Russia Buriat",2.88113179184817
"Kman vs. Russian",4.67115780357615
"Kman vs. Rutul",4.7174902172709
"Kman vs. Sadri",4.44497868240519
"Kman vs. Sadu",1.98645134781874
"Kman vs. Sakha",3.07998674666748
"Kman vs. Sangkong",1.82663608119665
"Kman vs. Sani",4.14754055135003
"Kman vs. Santali",2.79056508099521
"Kman vs. Saurashtra",4.39845563812181
"Kman vs. Sedang",3.012417845878
"Kman vs. Selkup",4.23204557458781
"Kman vs. Semelai",4.26504534220213
"Kman vs. Shixing",1.55055481499478
"Kman vs. Sholaga",4.41963319118706
"Kman vs. Sichuan Yi",4.1468866055027
"Kman vs. Sikkimese",1.84127982124145
"Kman vs. Sindhi",4.19426781006274
"Kman vs. Sinhala",2.96400501475653
"Kman vs. Situ",4.71846135036545
"Kman vs. Solu-Khumbu Sherpa",3.63042776558125
"Kman vs. Sora",2.96606707372624
"Kman vs. South Azerbaijani",4.26958984484198
"Kman vs. South Wa",2.29798030441953
"Kman vs. Southeast Pashayi",2.34500005381954
"Kman vs. Southern Altai",4.33946746558031
"Kman vs. Southern Amami-Oshima",2.65435453750663
"Kman vs. Southern Jinghpaw",1.87803665552017
"Kman vs. Southern Pashto",3.3753416010692
"Kman vs. Southern Pumi",1.12304469161527
"Kman vs. Southern Qiang",1.6405249328164
"Kman vs. Southern Rengma Naga",1.39509725569304
"Kman vs. Southern Yukaghir",4.38911548444761
"Kman vs. Southwestern Dargwa",4.78944508201735
"Kman vs. Sri Lanka Malay",4.17127305112236
"Kman vs. Standard Malay",4.25566294770918
"Kman vs. Stau-Dgebshes",3.23018391321195
"Kman vs. Sui",2.05746217314958
"Kman vs. Sunwar",2.70338587169056
"Kman vs. Tai Do-Mene-Yo",2.23097402988905
"Kman vs. Tamil",3.37594048268835
"Kman vs. Tangam",4.14269960448284
"Kman vs. Tatar",4.35440186489227
"Kman vs. Thado Chin",1.76756102174731
"Kman vs. Thai",1.90151417125941
"Kman vs. Thakali",3.48878576002753
"Kman vs. Thangmi",2.50510678815545
"Kman vs. Thulung",2.88627129229554
"Kman vs. Tibetan",3.750275499572
"Kman vs. Toda",4.26270658104117
"Kman vs. Tsat",1.98467976543752
"Kman vs. Tsez",4.27761248807728
"Kman vs. Tshangla",2.53840517610746
"Kman vs. Tulu",4.286261421612
"Kman vs. Tundra Nenets",4.25181350998062
"Kman vs. Tuvinian",4.26090066807018
"Kman vs. Udihe",4.25679109976286
"Kman vs. Uighur",4.52398816830178
"Kman vs. Vaagri Booli",4.11481078335326
"Kman vs. Vach-Vasjugan",4.24619552441359
"Kman vs. Varhadi-Nagpuri",3.76037806087519
"Kman vs. Vietnamese",2.14729789918607
"Kman vs. Waddar",4.57662299608611
"Kman vs. Wambule",2.90579861777152
"Kman vs. Wayu",2.70462957787154
"Kman vs. Welsh",3.71685610911103
"Kman vs. West Yugur",2.94982994407596
"Kman vs. Western Armenian",5.18430028417991
"Kman vs. Western Magar",4.19666448483701
"Kman vs. Western Muya",4.03766452198448
"Kman vs. Western Ong-Be",1.93564599616952
"Kman vs. Western Parbate Kham",1.83911444391728
"Kman vs. Western Puroik",2.70244679072716
"Kman vs. Western Tamang",1.26499713277686
"Kman vs. Western Xiangxi Miao",3.64519186608652
"Kman vs. Westphalic",4.53781820863961
"Kman vs. Wu Chinese",2.01750609958684
"Kman vs. Wuding-Luquan Yi",2.53056917176272
"Kman vs. Wutunhua",4.34396453381705
"Kman vs. Yakkha",2.8368665165207
"Kman vs. Yerong-Southern Buyang",1.46981121947342
"Kman vs. Yongbei Zhuang",1.79061290580955
"Kman vs. Youle Jinuo",1.81860067091135
"Kman vs. Yue Chinese",3.98017033197567
"Kman vs. Zaiwa",3.60881072646156
"Kman vs. Zauzou",2.89061479123493
"Kman vs. Zbu",4.06243626274426
"Kman vs. Zeme Naga",1.87643168887685
"Kodava vs. Kodava",0
"Kodava vs. Koi",1.89381012096946
"Kodava vs. Koireng",2.85495217054022
"Kodava vs. Komi-Zyrian",2.08908894468218
"Kodava vs. Konda-Dora",1.91121842126313
"Kodava vs. Konkan Marathi",1.64197299159162
"Kodava vs. Korean",3.10381315258137
"Kodava vs. Korku",1.25895048392431
"Kodava vs. Korra Koraga",0.934455711737124
"Kodava vs. Koryak",2.04341600927194
"Kodava vs. Kotia-Adivasi Oriya-Desiya",1.08494530790973
"Kodava vs. Kucong",4.12489626369785
"Kodava vs. Kui (India)",0.755519458683844
"Kodava vs. Kumaoni",2.65647609433503
"Kodava vs. Kumarbhag Paharia",2.75301155228406
"Kodava vs. Kumyk",2.35309903027076
"Kodava vs. Kurtokha",2.65912634383786
"Kodava vs. Kuy",1.32878349118735
