Lect_vs_Lect,Distance
Hills Karbi vs. Ostfränkisch,6.57720018477682
Hills Karbi vs. Pa-Hng,2.18544752874305
Hills Karbi vs. Pacoh,2.48646961764867
Hills Karbi vs. Paite Chin,1.89316786479704
Hills Karbi vs. Pela,1.38533332024826
Hills Karbi vs. Peripheral Mongolian,3.12437991455552
Hills Karbi vs. Phom Naga,1.05469003870465
Hills Karbi vs. Piemontese,3.719032345333
Hills Karbi vs. Pite Saami,2.62543607626584
Hills Karbi vs. Pnar,2.84006520930146
Hills Karbi vs. Pontic,3.20177421989217
Hills Karbi vs. Portuguese,2.54059793318332
Hills Karbi vs. Pu-Xian Chinese,1.99230349017915
Hills Karbi vs. Purik-Sham-Nubra,3.87931868953904
Hills Karbi vs. Pwo Eastern Karen,1.93785177458154
Hills Karbi vs. Rabha,0.814631162617638
Hills Karbi vs. Rajbanshi,2.38308484593963
Hills Karbi vs. Ravula,2.86534896557418
Hills Karbi vs. Russia Buriat,2.39646890785658
Hills Karbi vs. Russian,4.48041398238881
Hills Karbi vs. Rutul,3.53434647089344
Hills Karbi vs. Sadri,3.1065980379916
Hills Karbi vs. Sadu,1.40459441617359
Hills Karbi vs. Sakha,2.58022223038595
Hills Karbi vs. Sangkong,1.2820679915063
Hills Karbi vs. Sani,2.74177509419456
Hills Karbi vs. Santali,2.51291522168044
Hills Karbi vs. Saurashtra,3.28787169340099
Hills Karbi vs. Sedang,3.02477688724692
Hills Karbi vs. Selkup,2.85079553143677
Hills Karbi vs. Semelai,2.82817219082618
Hills Karbi vs. Shixing,2.07199054521452
Hills Karbi vs. Sholaga,2.9467565998745
Hills Karbi vs. Sichuan Yi,2.94167915528069
Hills Karbi vs. Sikkimese,1.26527199441708
Hills Karbi vs. Sindhi,2.93116619917939
Hills Karbi vs. Sinhala,2.95587205079767
Hills Karbi vs. Situ,4.09693472715852
Hills Karbi vs. Solu-Khumbu Sherpa,1.82109743647547
Hills Karbi vs. Sora,2.36730762055618
Hills Karbi vs. South Azerbaijani,2.8870219110705
Hills Karbi vs. South Wa,2.37818910113306
Hills Karbi vs. Southeast Pashayi,1.58620203707443
Hills Karbi vs. Southern Altai,2.91081636139717
Hills Karbi vs. Southern Amami-Oshima,2.64101556607405
Hills Karbi vs. Southern Jinghpaw,0.907690913683398
Hills Karbi vs. Southern Pashto,3.25222725805639
Hills Karbi vs. Southern Pumi,1.8014348661039
Hills Karbi vs. Southern Qiang,1.98494463845344
Hills Karbi vs. Southern Rengma Naga,0.514676648243159
Hills Karbi vs. Southern Yukaghir,3.01789716077712
Hills Karbi vs. Southwestern Dargwa,3.61983711817031
Hills Karbi vs. Sri Lanka Malay,2.88920928983086
Hills Karbi vs. Standard Malay,2.86322347224715
Hills Karbi vs. Stau-Dgebshes,3.62920335111328
Hills Karbi vs. Sui,2.47258563491981
Hills Karbi vs. Sunwar,2.56669803522487
Hills Karbi vs. Tai Do-Mene-Yo,1.4246116482255
Hills Karbi vs. Tamil,2.68198548747591
Hills Karbi vs. Tangam,3.02916117408632
Hills Karbi vs. Tatar,3.03312463010074
Hills Karbi vs. Thado Chin,1.23258226865529
Hills Karbi vs. Thai,0.961453051986561
Hills Karbi vs. Thakali,1.83359395974309
Hills Karbi vs. Thangmi,2.40696538752081
Hills Karbi vs. Thulung,2.76023523259524
Hills Karbi vs. Tibetan,1.96637248776445
Hills Karbi vs. Toda,3.22420333436098
Hills Karbi vs. Tsat,2.05132097321537
Hills Karbi vs. Tsez,2.84763507304245
Hills Karbi vs. Tshangla,2.15016214631844
Hills Karbi vs. Tulu,3.08171672876118
Hills Karbi vs. Tundra Nenets,2.81322651602869
Hills Karbi vs. Tuvinian,2.84450958444308
Hills Karbi vs. Udihe,2.86823320990482
Hills Karbi vs. Uighur,3.25244115754845
Hills Karbi vs. Vaagri Booli,2.87580699422295
Hills Karbi vs. Vach-Vasjugan,2.840808619069
Hills Karbi vs. Varhadi-Nagpuri,2.9221281680323
Hills Karbi vs. Vietnamese,2.19738523484868
Hills Karbi vs. Waddar,3.65191753051004
Hills Karbi vs. Wambule,2.69951206670193
Hills Karbi vs. Wayu,2.22610399774176
Hills Karbi vs. Welsh,3.48722182651389
Hills Karbi vs. West Yugur,2.63373210034208
Hills Karbi vs. Western Armenian,4.34828500836216
Hills Karbi vs. Western Magar,3.33570309223245
Hills Karbi vs. Western Muya,2.77011553570335
Hills Karbi vs. Western Ong-Be,1.84476457403232
Hills Karbi vs. Western Parbate Kham,2.17174863562248
Hills Karbi vs. Western Puroik,2.76157707038391
Hills Karbi vs. Western Tamang,1.1283821090233
Hills Karbi vs. Western Xiangxi Miao,2.60693560833697
Hills Karbi vs. Westphalic,4.4141339180702
Hills Karbi vs. Wu Chinese,1.81178389638551
Hills Karbi vs. Wuding-Luquan Yi,2.64979703126842
Hills Karbi vs. Wutunhua,3.57891568446009
Hills Karbi vs. Yakkha,3.02875075454098
Hills Karbi vs. Yerong-Southern Buyang,1.3516632167693
Hills Karbi vs. Yongbei Zhuang,1.56123556202923
Hills Karbi vs. Youle Jinuo,2.1103248185301
Hills Karbi vs. Yue Chinese,2.21906763030023
Hills Karbi vs. Zaiwa,2.1696830213279
Hills Karbi vs. Zauzou,2.66135121242513
Hills Karbi vs. Zbu,3.29148157738723
Hills Karbi vs. Zeme Naga,1.09689278897956
Hindi vs. Hindi,0
Hindi vs. Hinuq,2.14805767755414
Hindi vs. Hmong Njua,4.05113079447012
Hindi vs. Hokkaido Ainu,1.97389068401844
Hindi vs. Honi,3.80745512710393
Hindi vs. Hui Chinese,4.02258414385694
Hindi vs. Hungarian,2.01721507400904
Hindi vs. Icelandic,3.31556795099489
Hindi vs. Ingrian,3.16509172158634
Hindi vs. Irula of the Nilgiri,1.30184841949295
Hindi vs. Italian,2.71333384269994
Hindi vs. Iu Mien,3.48582381045503
Hindi vs. Japanese,2.98471673400333
Hindi vs. Japhug,2.8830417904809
Hindi vs. Jarawa (India),1.67829610502922
Hindi vs. Jejueo,3.18982195587441
Hindi vs. Jennu Kurumba,0.546841655831105
Hindi vs. Jerung,2.50336631369159
Hindi vs. Jinyu Chinese,4.79704737276144
Hindi vs. Jiongnai Bunu,2.99311176981159
Hindi vs. Kabardian,3.40988850330776
Hindi vs. Kadar,2.53382063565534
Hindi vs. Kado,2.52194571044674
Hindi vs. Kaduo,3.55555403660962
Hindi vs. Kashmiri,1.21709779033615
Hindi vs. Kathmandu Valley Newari,2.08625271233924
Hindi vs. Katso,5.13784330305419
Hindi vs. Kayan Lahwi,3.74533391056117
Hindi vs. Kazakh,1.60093310099907
Hindi vs. Kelantan-Pattani Malay,1.7576420222754
Hindi vs. Ket,3.13063436294613
Hindi vs. Khams Tibetan,3.41619028429795
Hindi vs. Khasi,2.04158986694542
Hindi vs. Khezha Naga,4.31384512147529
Hindi vs. Khinalug,2.43577676724054
Hindi vs. Khmu,2.36819677923628
Hindi vs. Kirghiz,1.53267783295584
Hindi vs. Kirmanjki,2.07817007364877
Hindi vs. Kman,4.1750122563999
Hindi vs. Kodava,1.25265950407642
Hindi vs. Koi,1.98921199808727
Hindi vs. Koireng,3.07838105554868
Hindi vs. Komi-Zyrian,1.61829782213203
Hindi vs. Konda-Dora,1.51574980179963
Hindi vs. Konkan Marathi,0.92420790244147
Hindi vs. Korean,2.94823406003923
Hindi vs. Korku,0.810379552505788
Hindi vs. Korra Koraga,1.02759514846751
Hindi vs. Koryak,1.87327717983784
Hindi vs. Kotia-Adivasi Oriya-Desiya,0.616235970461095
Hindi vs. Kucong,4.16403828633296
Hindi vs. Kui (India),1.13877121181015
Hindi vs. Kumaoni,1.55913087840955
Hindi vs. Kumarbhag Paharia,2.19058954294868
Hindi vs. Kumyk,1.8766443482539
Hindi vs. Kurtokha,2.77055227841491
Hindi vs. Kuy,1.79287009326306
Hindi vs. Kyerung,2.61013691010965
Hindi vs. Lachi,4.65319614979835
Hindi vs. Ladino,3.25327135699638
Hindi vs. Lahu,5.46275364618796
Hindi vs. Lak,2.06798280716959
Hindi vs. Lakkia,3.85860799430171
Hindi vs. Lambadi,0.894124387093124
Hindi vs. Lamjung-Melamchi Yolmo,2.52803955064052
Hindi vs. Lao,2.92302300636117
Hindi vs. Lashi,3.4671987930103
Hindi vs. Laven,2.52271949040635
Hindi vs. Laz,2.57537149860512
Hindi vs. Leh Ladakhi,1.64750045364604
Hindi vs. Lepcha,2.79830144037553
Hindi vs. Lhomi,2.6874023789307
Hindi vs. Liangmai Naga,3.38590661560349
Hindi vs. Limbu,1.44138157356016
Hindi vs. Lisu,3.95513072657332
Hindi vs. Longchuan Achang,3.39386658669569
Hindi vs. Macedonian,2.19180441832493
Hindi vs. Maithili,3.50680370123818
Hindi vs. Malacca-Batavia Portuguese Creole,3.23188135019051
Hindi vs. Malavedan,1.44541207528449
Hindi vs. Malayalam,1.97203806600455
Hindi vs. Manchu,3.14373753988898
Hindi vs. Mandarin Chinese,3.47327379841977
Hindi vs. Mang,3.82207768462379
Hindi vs. Mangghuer,1.71871632996528
Hindi vs. Manipuri,2.52971787047725
Hindi vs. Mao Naga,4.63922902352178
Hindi vs. Maonan,2.53929854867168
Hindi vs. Maram Naga,2.44751596579078
Hindi vs. Marathi,1.72596201908717
Hindi vs. Marwari (India),2.60377758835299
Hindi vs. Mewati,0.804529555248731
Hindi vs. Milang,4.39872623179805
Hindi vs. Min Bei Chinese,4.57547997482408
Hindi vs. Min Nan Chinese,4.29036056034368
Hindi vs. Miyako,4.13051499264195
Hindi vs. Mlabri,4.40998747348873
Hindi vs. Modern Greek,3.24004086053317
Hindi vs. Moken,1.96698246732929
Hindi vs. Mon,2.2755131051289
Hindi vs. Mongghul,2.68250144110693
Hindi vs. Moyon,2.55579338252127
Hindi vs. Muduga,1.18161370374161
Hindi vs. Mulam,3.2490614715328
Hindi vs. Mundari,1.80972909101972
Hindi vs. Nanai,3.86275021665987
Hindi vs. Narua,4.14552885778574
Hindi vs. Naukan Yupik,2.09842330964327
Hindi vs. Negidal,1.70112353054843
Hindi vs. Neo-Mandaic,2.92460729581308
Hindi vs. Nepali,1.40927467648479
Hindi vs. Nganasan,2.11188246294551
Hindi vs. Nihali,0.970807746727304
Hindi vs. Nimadi,2.16689318719065
Hindi vs. Nocte Naga,2.52673401004098
Hindi vs. North Azerbaijani,1.80192358963475
Hindi vs. North-Central Dargwa,2.04323332287548
Hindi vs. Northeastern Thai,2.86584338259435
Hindi vs. Northern Jinghpaw,3.17348994841048
Hindi vs. Northern Pashto,2.38845526866763
Hindi vs. Northern Pinghua,4.37300809444573
Hindi vs. Northern Pumi,3.92721187368752
Hindi vs. Northern Thai,2.65868420522751
Hindi vs. Northern Yukaghir,1.67231854999639
Hindi vs. Northwestern Kolami,1.83155391799815
Hindi vs. Nung (Myanmar),3.75479799861638
Hindi vs. Nuristani Kalasha,1.26578899871491
Hindi vs. Nyahkur,2.14998098337525
Hindi vs. Odia,2.92416584236236
Hindi vs. Oki-No-Erabu,2.87778961440649
Hindi vs. Oroch,3.34031483828579
Hindi vs. Ostfränkisch,5.01185463145405
Hindi vs. Pa-Hng,2.8556557245248
Hindi vs. Pacoh,1.95874291363859
Hindi vs. Paite Chin,4.68341414782263
Hindi vs. Pela,3.24571019092817
Hindi vs. Peripheral Mongolian,2.10606798873633
Hindi vs. Phom Naga,2.96516400347656
Hindi vs. Piemontese,1.88552193647191
Hindi vs. Pite Saami,1.27693829099303
Hindi vs. Pnar,1.94234345512032
Hindi vs. Pontic,1.62277580324219
Hindi vs. Portuguese,3.16606745925898
Hindi vs. Pu-Xian Chinese,4.10590994344179
Hindi vs. Purik-Sham-Nubra,2.0107746269279
Hindi vs. Pwo Eastern Karen,3.02335533017964
Hindi vs. Rabha,3.51360127653416
Hindi vs. Rajbanshi,2.90651009799342
Hindi vs. Ravula,1.61698144074319
Hindi vs. Russia Buriat,2.04199080617094
Hindi vs. Russian,3.97105594458017
Hindi vs. Rutul,1.95472156377264
Hindi vs. Sadri,1.31543511540955
Hindi vs. Sadu,3.22274058962035
Hindi vs. Sakha,1.89269884244822
Hindi vs. Sangkong,2.71583221256146
Hindi vs. Sani,4.05690900994609
Hindi vs. Santali,2.40493301178051
Hindi vs. Saurashtra,1.03840661819359
Hindi vs. Sedang,2.90541295250999
Hindi vs. Selkup,1.73467442788129
Hindi vs. Semelai,1.70542357325481
Hindi vs. Shixing,4.09470148845111
Hindi vs. Sholaga,1.11525721772788
Hindi vs. Sichuan Yi,3.97862267710084
Hindi vs. Sikkimese,2.99038054915052
Hindi vs. Sindhi,0.675006568594073
Hindi vs. Sinhala,4.30909840446894
Hindi vs. Situ,2.63670036293978
Hindi vs. Solu-Khumbu Sherpa,2.64410040868371
Hindi vs. Sora,2.26364209349456
Hindi vs. South Azerbaijani,1.64545444830395
Hindi vs. South Wa,2.88767775872216
Hindi vs. Southeast Pashayi,3.06851835645927
Hindi vs. Southern Altai,1.81342540592186
Hindi vs. Southern Amami-Oshima,3.02891261159173
Hindi vs. Southern Jinghpaw,2.74638426879447
Hindi vs. Southern Pashto,3.3151334384411
Hindi vs. Southern Pumi,3.89187737238764
Hindi vs. Southern Qiang,4.58465661880925
Hindi vs. Southern Rengma Naga,3.33862255825777
Hindi vs. Southern Yukaghir,1.64051110711275
Hindi vs. Southwestern Dargwa,1.91815597193772
Hindi vs. Sri Lanka Malay,1.53924402103078
Hindi vs. Standard Malay,1.69331650878899
Hindi vs. Stau-Dgebshes,3.58967412700025
Hindi vs. Sui,3.97391287845789
Hindi vs. Sunwar,2.48843377523487
Hindi vs. Tai Do-Mene-Yo,2.81664592158938
Hindi vs. Tamil,1.63397256678868
Hindi vs. Tangam,1.36012393743165
Hindi vs. Tatar,1.43610052761561
Hindi vs. Thado Chin,3.8211855273488
Hindi vs. Thai,2.7063727157163
Hindi vs. Thakali,2.56050162487866
Hindi vs. Thangmi,2.49611551443321
Hindi vs. Thulung,2.44057270899142
Hindi vs. Tibetan,2.95775242229004
Hindi vs. Toda,2.63927141359469
Hindi vs. Tsat,4.45978753412057
Hindi vs. Tsez,1.68291354421258
Hindi vs. Tshangla,2.35416350508778
Hindi vs. Tulu,1.67514763923477
Hindi vs. Tundra Nenets,1.72197818474027
Hindi vs. Tuvinian,1.60494786237544
Hindi vs. Udihe,1.91974377981206
Hindi vs. Uighur,1.63390924878812
Hindi vs. Vaagri Booli,1.26756563720475
Hindi vs. Vach-Vasjugan,1.83718802057487
Hindi vs. Varhadi-Nagpuri,0.767504009448403
Hindi vs. Vietnamese,2.77278374539445
Hindi vs. Waddar,1.29870807585165
Hindi vs. Wambule,1.80750605474129
Hindi vs. Wayu,1.49765567947392
Hindi vs. Welsh,2.94283124490785
Hindi vs. West Yugur,2.26334554171818
Hindi vs. Western Armenian,1.94366657326668
Hindi vs. Western Magar,1.5216322406587
Hindi vs. Western Muya,3.94111679749064
Hindi vs. Western Ong-Be,4.29504810518516
Hindi vs. Western Parbate Kham,2.71942536917947
Hindi vs. Western Puroik,4.18314994001677
Hindi vs. Western Tamang,3.07266023417738
Hindi vs. Western Xiangxi Miao,3.97346305534062
Hindi vs. Westphalic,3.23839757270787
Hindi vs. Wu Chinese,3.74160864708217
Hindi vs. Wuding-Luquan Yi,5.48205054876006
Hindi vs. Wutunhua,2.18918837411044
Hindi vs. Yakkha,2.48983894439532
Hindi vs. Yerong-Southern Buyang,3.34124886023086
Hindi vs. Yongbei Zhuang,3.24055180327048
Hindi vs. Youle Jinuo,3.4963737435263
Hindi vs. Yue Chinese,2.87156973690184
Hindi vs. Zaiwa,2.64667965178002
Hindi vs. Zauzou,4.40497961045847
Hindi vs. Zbu,3.40881051906835
Hindi vs. Zeme Naga,3.43491367874158
Hinuq vs. Hinuq,0
Hinuq vs. Hmong Njua,3.45780373423511
Hinuq vs. Hokkaido Ainu,1.82577564942451
Hinuq vs. Honi,2.95240947174502
Hinuq vs. Hui Chinese,3.10413675768965
Hinuq vs. Hungarian,3.55405623030396
Hinuq vs. Icelandic,4.30027529764262
Hinuq vs. Ingrian,1.77498882550247
Hinuq vs. Irula of the Nilgiri,2.47540826196352
Hinuq vs. Italian,2.67226839270973
Hinuq vs. Iu Mien,3.23870081880897
Hinuq vs. Japanese,3.18967751648975
Hinuq vs. Japhug,4.13988642383719
Hinuq vs. Jarawa (India),1.62743870475698
Hinuq vs. Jejueo,2.17557222165983
Hinuq vs. Jennu Kurumba,2.05511793043371
Hinuq vs. Jerung,1.59154817690521
Hinuq vs. Jinyu Chinese,3.49405214689917
Hinuq vs. Jiongnai Bunu,3.26270223272908
Hinuq vs. Kabardian,3.8065939011914
Hinuq vs. Kadar,2.03910918236468
Hinuq vs. Kado,2.96340005720032
Hinuq vs. Kaduo,2.96525282718027
Hinuq vs. Kashmiri,1.44604493080591
Hinuq vs. Kathmandu Valley Newari,2.54181384563789
Hinuq vs. Katso,3.82158691020406
Hinuq vs. Kayan Lahwi,3.15888612388818
Hinuq vs. Kazakh,2.21166599884489
Hinuq vs. Kelantan-Pattani Malay,1.5876213455506
Hinuq vs. Ket,3.62572945555979
Hinuq vs. Khams Tibetan,2.69938212764376
Hinuq vs. Khasi,3.63017151019583
Hinuq vs. Khezha Naga,3.38019326443026
Hinuq vs. Khinalug,4.15577686259817
Hinuq vs. Khmu,2.09774812737886
Hinuq vs. Kirghiz,1.95732834659084
Hinuq vs. Kirmanjki,1.83958267327589
Hinuq vs. Kman,3.49311622068252
Hinuq vs. Kodava,2.38880400774022
Hinuq vs. Koi,1.94591381138448
Hinuq vs. Koireng,2.42373827166683
Hinuq vs. Komi-Zyrian,2.21357942831869
Hinuq vs. Konda-Dora,2.02834769542754
Hinuq vs. Konkan Marathi,3.00011955334629
Hinuq vs. Korean,1.88975946141412
Hinuq vs. Korku,2.15576992517623
Hinuq vs. Korra Koraga,2.48565332646724
Hinuq vs. Koryak,1.79003228488729
Hinuq vs. Kotia-Adivasi Oriya-Desiya,1.94680542412934
Hinuq vs. Kucong,3.18344451414798
Hinuq vs. Kui (India),2.60626485655564
Hinuq vs. Kumaoni,2.88251927485818
Hinuq vs. Kumarbhag Paharia,2.97605332232944
Hinuq vs. Kumyk,2.45806267004132
Hinuq vs. Kurtokha,2.65202069879159
Hinuq vs. Kuy,1.71572737570724
Hinuq vs. Kyerung,2.71571714602445
Hinuq vs. Lachi,3.59140395908849
Hinuq vs. Ladino,2.48564950004521
Hinuq vs. Lahu,3.65474275036853
Hinuq vs. Lak,2.54673737212815
Hinuq vs. Lakkia,3.30628883300095
Hinuq vs. Lambadi,2.64217790168085
Hinuq vs. Lamjung-Melamchi Yolmo,2.77662043141464
Hinuq vs. Lao,2.36698104976833
Hinuq vs. Lashi,2.59695131250021
Hinuq vs. Laven,3.4114129939256
Hinuq vs. Laz,4.03116617641714
Hinuq vs. Leh Ladakhi,3.07973277346956
Hinuq vs. Lepcha,3.90552550616123
Hinuq vs. Lhomi,2.69555926667873
Hinuq vs. Liangmai Naga,2.87608117183141
Hinuq vs. Limbu,2.94277360469461
Hinuq vs. Lisu,3.38968528929495
Hinuq vs. Longchuan Achang,3.10041392666434
Hinuq vs. Macedonian,3.97336151530497
Hinuq vs. Maithili,3.36230424045553
Hinuq vs. Malacca-Batavia Portuguese Creole,1.42568351015325
Hinuq vs. Malavedan,1.98250349241141
Hinuq vs. Malayalam,2.4923841420193
Hinuq vs. Manchu,1.77193393142503
Hinuq vs. Mandarin Chinese,2.65493676190087
Hinuq vs. Mang,2.76640367050951
Hinuq vs. Mangghuer,3.16336414650343
Hinuq vs. Manipuri,3.53795162004411
Hinuq vs. Mao Naga,3.91599702228214
Hinuq vs. Maonan,3.21303854968121
Hinuq vs. Maram Naga,3.28646248100376
Hinuq vs. Marathi,0.870532053817346
Hinuq vs. Marwari (India),2.5173812317379
Hinuq vs. Mewati,2.57684176099106
Hinuq vs. Milang,3.397254187692
Hinuq vs. Min Bei Chinese,3.30627905907769
Hinuq vs. Min Nan Chinese,3.15967140085842
Hinuq vs. Miyako,3.80332273724896
Hinuq vs. Mlabri,4.01596699347996
Hinuq vs. Modern Greek,3.29172509784618
Hinuq vs. Moken,1.22717711669189
Hinuq vs. Mon,1.83364069970174
Hinuq vs. Mongghul,2.4682694327048
Hinuq vs. Moyon,2.96497157796337
Hinuq vs. Muduga,1.95639548616731
Hinuq vs. Mulam,3.23621990188979
Hinuq vs. Mundari,1.22515959117739
Hinuq vs. Nanai,2.34271864940667
Hinuq vs. Narua,3.31975162130263
Hinuq vs. Naukan Yupik,2.01862335307003
Hinuq vs. Negidal,1.19087962177138
Hinuq vs. Neo-Mandaic,3.44851463080079
Hinuq vs. Nepali,3.2486868474201
Hinuq vs. Nganasan,1.56565840854963
Hinuq vs. Nihali,2.88419254529542
Hinuq vs. Nimadi,2.70386238048009
Hinuq vs. Nocte Naga,3.36930856926994
Hinuq vs. North Azerbaijani,2.67818710528581
Hinuq vs. North-Central Dargwa,2.50091733130838
Hinuq vs. Northeastern Thai,2.38030527812741
Hinuq vs. Northern Jinghpaw,2.74113174057825
Hinuq vs. Northern Pashto,2.93862479724071
Hinuq vs. Northern Pinghua,3.01590180464366
Hinuq vs. Northern Pumi,3.85285350977768
Hinuq vs. Northern Thai,2.61100632908373
Hinuq vs. Northern Yukaghir,1.70139726561518
Hinuq vs. Northwestern Kolami,2.78409638619555
Hinuq vs. Nung (Myanmar),3.40642328586906
Hinuq vs. Nuristani Kalasha,2.62481991290866
Hinuq vs. Nyahkur,2.73746192791218
Hinuq vs. Odia,1.73083198133287
Hinuq vs. Oki-No-Erabu,2.77459827587849
Hinuq vs. Oroch,1.65405358654168
Hinuq vs. Ostfränkisch,6.56318150650845
Hinuq vs. Pa-Hng,2.93124351223486
Hinuq vs. Pacoh,1.36457556835681
Hinuq vs. Paite Chin,3.18068646527864
Hinuq vs. Pela,2.51924262527671
Hinuq vs. Peripheral Mongolian,1.99653865451561
Hinuq vs. Phom Naga,2.35654739394723
Hinuq vs. Piemontese,3.85817612954405
Hinuq vs. Pite Saami,2.09752219418787
Hinuq vs. Pnar,2.93350788872229
Hinuq vs. Pontic,3.08605238923678
Hinuq vs. Portuguese,2.03520564017631
Hinuq vs. Pu-Xian Chinese,3.12748109383556
Hinuq vs. Purik-Sham-Nubra,3.68031953322951
Hinuq vs. Pwo Eastern Karen,3.2667788869983
Hinuq vs. Rabha,3.19107734041831
Hinuq vs. Rajbanshi,1.5181859002752
Hinuq vs. Ravula,1.65748497003011
Hinuq vs. Russia Buriat,0.977155042127249
Hinuq vs. Russian,5.00990401713765
Hinuq vs. Rutul,2.43571764745417
Hinuq vs. Sadri,2.0866675027784
Hinuq vs. Sadu,2.58664953687973
Hinuq vs. Sakha,1.3904494142473
Hinuq vs. Sangkong,2.64277343604794
Hinuq vs. Sani,3.41864345637564
Hinuq vs. Santali,1.45992463256932
Hinuq vs. Saurashtra,2.6793946377461
Hinuq vs. Sedang,3.00004507470596
Hinuq vs. Selkup,1.41283399148047
Hinuq vs. Semelai,1.55927515286113
Hinuq vs. Shixing,3.42954689777687
Hinuq vs. Sholaga,1.63161861769071
Hinuq vs. Sichuan Yi,4.22712829820503
Hinuq vs. Sikkimese,2.48614787301793
Hinuq vs. Sindhi,2.2526219750023
Hinuq vs. Sinhala,2.62793049991068
Hinuq vs. Situ,3.99479253502123
Hinuq vs. Solu-Khumbu Sherpa,2.63080605584767
Hinuq vs. Sora,1.06382205947685
Hinuq vs. South Azerbaijani,1.5358402491706
Hinuq vs. South Wa,2.08048426161602
Hinuq vs. Southeast Pashayi,2.32786884866842
Hinuq vs. Southern Altai,1.58388434619416
Hinuq vs. Southern Amami-Oshima,2.05933999895291
Hinuq vs. Southern Jinghpaw,2.58803013591557
Hinuq vs. Southern Pashto,3.22257315963453
Hinuq vs. Southern Pumi,3.40127713159435
Hinuq vs. Southern Qiang,3.42503020999674
Hinuq vs. Southern Rengma Naga,2.75536873471804
Hinuq vs. Southern Yukaghir,1.80210492364967
Hinuq vs. Southwestern Dargwa,2.69679235171347
Hinuq vs. Sri Lanka Malay,2.79250649705919
Hinuq vs. Standard Malay,1.78225772048002
Hinuq vs. Stau-Dgebshes,3.98133647315973
Hinuq vs. Sui,3.49138552488818
Hinuq vs. Sunwar,2.15436961964174
Hinuq vs. Tai Do-Mene-Yo,2.51063878853759
Hinuq vs. Tamil,1.23902536614292
Hinuq vs. Tangam,2.45555681133289
Hinuq vs. Tatar,1.92371262979872
Hinuq vs. Thado Chin,2.66285005788447
Hinuq vs. Thai,2.61456124212085
Hinuq vs. Thakali,3.18999213949352
Hinuq vs. Thangmi,2.20031914178855
Hinuq vs. Thulung,2.89247138620957
Hinuq vs. Tibetan,2.75921734235083
Hinuq vs. Toda,2.27396336256766
Hinuq vs. Tsat,2.79765046654323
Hinuq vs. Tsez,1.68333358080208
Hinuq vs. Tshangla,1.32268641661353
Hinuq vs. Tulu,3.09960685098775
Hinuq vs. Tundra Nenets,1.7012461081066
Hinuq vs. Tuvinian,1.5691958332874
Hinuq vs. Udihe,1.74483113602674
Hinuq vs. Uighur,2.16382752161084
Hinuq vs. Vaagri Booli,2.26777183157313
Hinuq vs. Vach-Vasjugan,1.72694414557431
Hinuq vs. Varhadi-Nagpuri,2.42478492801643
Hinuq vs. Vietnamese,2.93700363646327
Hinuq vs. Waddar,2.93899458054789
Hinuq vs. Wambule,2.85039096638511
Hinuq vs. Wayu,1.21931675128741
Hinuq vs. Welsh,3.27260082554202
Hinuq vs. West Yugur,1.73778686594593
Hinuq vs. Western Armenian,3.53941962031552
Hinuq vs. Western Magar,3.11963617628749
Hinuq vs. Western Muya,3.50396468880033
Hinuq vs. Western Ong-Be,2.8642877278926
Hinuq vs. Western Parbate Kham,3.2141743064855
Hinuq vs. Western Puroik,4.67219820315098
Hinuq vs. Western Tamang,2.89562296516289
Hinuq vs. Western Xiangxi Miao,3.21966949792659
Hinuq vs. Westphalic,4.30989658097866
Hinuq vs. Wu Chinese,3.01321431778167
Hinuq vs. Wuding-Luquan Yi,3.70138445059496
Hinuq vs. Wutunhua,2.8493588681962
Hinuq vs. Yakkha,2.91074570973181
Hinuq vs. Yerong-Southern Buyang,2.72400907820689
Hinuq vs. Yongbei Zhuang,2.65468745764404
Hinuq vs. Youle Jinuo,3.30110615866941
Hinuq vs. Yue Chinese,2.66754460501219
Hinuq vs. Zaiwa,3.19442454903956
Hinuq vs. Zauzou,3.37506151733864
Hinuq vs. Zbu,4.42880936573828
Hinuq vs. Zeme Naga,2.46865328168124
Hmong Njua vs. Hmong Njua,0
Hmong Njua vs. Hokkaido Ainu,3.49676451177826
Hmong Njua vs. Honi,2.15582160221822
Hmong Njua vs. Hui Chinese,2.40928377596807
Hmong Njua vs. Hungarian,5.36735387392434
Hmong Njua vs. Icelandic,4.41127918537388
Hmong Njua vs. Ingrian,3.4184747350022
Hmong Njua vs. Irula of the Nilgiri,4.63274945360464
Hmong Njua vs. Italian,3.5312306266607
Hmong Njua vs. Iu Mien,2.80950343419314
Hmong Njua vs. Japanese,2.55533571357968
Hmong Njua vs. Japhug,4.14393622104557
Hmong Njua vs. Jarawa (India),3.46347993181145
Hmong Njua vs. Jejueo,3.45454407490124
Hmong Njua vs. Jennu Kurumba,3.7392462834712
Hmong Njua vs. Jerung,3.23661638019334
Hmong Njua vs. Jinyu Chinese,2.39506889947523
Hmong Njua vs. Jiongnai Bunu,2.3964779823561
Hmong Njua vs. Kabardian,5.37426512789042
Hmong Njua vs. Kadar,3.11922694762652
Hmong Njua vs. Kado,2.75883639937789
Hmong Njua vs. Kaduo,1.82859412670696
Hmong Njua vs. Kashmiri,3.58781398603194
Hmong Njua vs. Kathmandu Valley Newari,4.01154989931852
Hmong Njua vs. Katso,1.9227713523881
